"l","l'",Value
"Kunming","Tongshan","0.028069"
"Kunming","Kuala-Lumpur","0.020104"
"Kunming","Chicago","0.00398349"
"Kunming","Heze","0.0291544"
"Kunming","Chongqing","0.0739508"
"Kunming","Hanoi","0.0833276"
"Kunming","Fuyang","0.0313925"
"Kunming","Changsha","0.0443043"
"Kunming","Dongguan","0.0419194"
"Kunming","Jining","0.0276669"
"Kunming","Jinan","0.0259868"
"Kunming","Pune","0.0160801"
"Kunming","Foshan","0.0442766"
"Kunming","Bogota","0.00298523"
"Kunming","Ahmedabad","0.0160702"
"Kunming","Nanjing","0.0277955"
"Kunming","Changchun","0.0168244"
"Kunming","Tangshan","0.0225118"
"Kunming","Cangzhou","0.0245563"
"Kunming","Dar-es-Salaam","0.00644053"
"Kunming","Hefei","0.0300849"
"Kunming","Hong-Kong","0.0397691"
"Kunming","Shaoyang","0.0521748"
"Kunming","Zhanjiang","0.0528792"
"Kunming","Shangqiu","0.0298482"
"Kunming","Nantong","0.0252099"
"Kunming","Yancheng","0.02531"
"Kunming","Nanning","0.0744811"
"Kunming","Hengyang","0.047232"
"Kunming","Zhumadian","0.0342704"
"Kunming","Shenyang","0.0184224"
"Kunming","Xingtai","0.0279078"
"Kunming","Xi'an","0.0404274"
"Kunming","Santiago","0.00264114"
"Kunming","Yantai","0.0219364"
"Kunming","Riyadh","0.00883812"
"Kunming","Luoyang","0.0340089"
"Kunming","Shangrao","0.0310518"
"Kunming","Hangzhou","0.0268475"
"Kunming","Bijie","0.122052"
"Kunming","Quanzhou","0.030308"
"Kunming","Miami","0.00347109"
"Kunming","Wuxi","0.0261175"
"Kunming","Huanggang","0.0360022"
"Kunming","Maoming","0.0516268"
"Kunming","Nanchong","0.0648869"
"Kunming","Zunyi","0.0885465"
"Kunming","Qujing","0.290883"
"Kunming","Baghdad","0.00875471"
"Kunming","Xinyang","0.035485"
"Shangrao","Tokyo","0.0222085"
"Shangrao","Jakarta","0.0122436"
"Shangrao","Delhi","0.0124692"
"Shangrao","Manila","0.0308583"
"Shangrao","Sao-Paulo","0.00271238"
"Shangrao","Seoul","0.0365943"
"Shangrao","Mumbai","0.0105767"
"Shangrao","Shanghai","0.0992285"
"Shangrao","Mexico-City","0.00372717"
"Shangrao","Guangzhou","0.062083"
"Shangrao","Cairo","0.00607028"
"Shangrao","Beijing","0.0375242"
"Shangrao","New-York","0.00407157"
"Shangrao","Kolkata","0.0162175"
"Shangrao","Moscow","0.00725488"
"Shangrao","Bangkok","0.0201437"
"Shangrao","Dhaka","0.017567"
"Shangrao","Buenos-Aires","0.00259096"
"Shangrao","Osaka","0.0270841"
"Shangrao","Lagos","0.00414467"
"Shangrao","Istanbul","0.0062854"
"Shangrao","Karachi","0.0098187"
"Shangrao","Kinshasa","0.0043392"
"Shangrao","Shenzhen","0.0613541"
"Shangrao","Bangalore","0.0109654"
"Shangrao","Ho-Chi-Minh-City","0.0213895"
"Shangrao","Tehran","0.0079944"
"Shangrao","Los-Angeles","0.00457575"
"Shangrao","Rio-de-Janeiro","0.00276519"
"Shangrao","Chengdu","0.0353099"
"Shangrao","Baoding","0.0405985"
"Shangrao","Chennai","0.0116265"
"Shangrao","Lahore","0.0117996"
"Shangrao","London","0.00536317"
"Shangrao","Paris","0.00533938"
"Shangrao","Tianjin","0.0402459"
"Shangrao","Linyi","0.0635456"
"Shangrao","Shijiazhuang","0.042935"
"Shangrao","Zhengzhou","0.058078"
"Shangrao","Nanyang","0.0644819"
"Shangrao","Hyderabad","0.0117459"
"Shangrao","Wuhan","0.104563"
"Shangrao","Handan","0.0492691"
"Shangrao","Nagoya","0.0251695"
"Shangrao","Weifang","0.0512171"
"Shangrao","Lima","0.00282983"
"Shangrao","Zhoukou","0.0706821"
"Shangrao","Luanda","0.00418087"
"Shangrao","Ganzhou","0.106967"
"Shangrao","Tongshan","0.0713018"
"Shangrao","Kuala-Lumpur","0.0149339"
"Shangrao","Chicago","0.00423069"
"Shangrao","Heze","0.0593829"
"Shangrao","Chongqing","0.0427153"
"Shangrao","Hanoi","0.0327938"
"Shangrao","Fuyang","0.0852063"
"Shangrao","Changsha","0.0926959"
"Shangrao","Dongguan","0.0638344"
"Shangrao","Jining","0.0598929"
"Shangrao","Jinan","0.0515922"
"Shangrao","Pune","0.010741"
"Shangrao","Foshan","0.060699"
"Shangrao","Bogota","0.00309207"
"Shangrao","Ahmedabad","0.0108478"
"Shangrao","Nanjing","0.109039"
"Shangrao","Changchun","0.0265162"
"Shangrao","Tangshan","0.0386362"
"Shangrao","Cangzhou","0.0434232"
"Shangrao","Dar-es-Salaam","0.0053629"
"Shangrao","Hefei","0.114647"
"Shangrao","Hong-Kong","0.0601959"
"Shangrao","Shaoyang","0.0712349"
"Shangrao","Zhanjiang","0.043142"
"Shangrao","Shangqiu","0.066606"
"Shangrao","Nantong","0.0936937"
"Shangrao","Yancheng","0.0783449"
"Shangrao","Nanning","0.0416315"
"Shangrao","Hengyang","0.0824152"
"Shangrao","Zhumadian","0.0736152"
"Shangrao","Shenyang","0.0309457"
"Shangrao","Xingtai","0.0470511"
"Shangrao","Xi'an","0.0443935"
"Shangrao","Santiago","0.00262164"
"Shangrao","Yantai","0.0457677"
"Shangrao","Riyadh","0.00709761"
"Shangrao","Luoyang","0.0544913"
"Shangrao","Kunming","0.0310518"
"Shangrao","Hangzhou","0.145622"
"Shangrao","Bijie","0.0384044"
"Shangrao","Quanzhou","0.111822"
"Shangrao","Miami","0.00364154"
"Shangrao","Wuxi","0.107979"
"Shangrao","Huanggang","0.118154"
"Shangrao","Maoming","0.0460875"
"Shangrao","Nanchong","0.0407262"
"Shangrao","Zunyi","0.0440582"
"Shangrao","Qujing","0.0335654"
"Shangrao","Baghdad","0.00720333"
"Shangrao","Xinyang","0.0826851"
"Hangzhou","Tokyo","0.0253505"
"Hangzhou","Jakarta","0.0115041"
"Hangzhou","Delhi","0.0119406"
"Hangzhou","Manila","0.0278987"
"Hangzhou","Sao-Paulo","0.00269385"
"Hangzhou","Seoul","0.0464044"
"Hangzhou","Mumbai","0.0100985"
"Hangzhou","Shanghai","0.237331"
"Hangzhou","Mexico-City","0.00381018"
"Hangzhou","Guangzhou","0.0455652"
"Hangzhou","Cairo","0.00599441"
"Hangzhou","Beijing","0.0425034"
"Hangzhou","New-York","0.00415143"
"Hangzhou","Kolkata","0.0150678"
"Hangzhou","Moscow","0.00727623"
"Hangzhou","Bangkok","0.0180217"
"Hangzhou","Dhaka","0.0162426"
"Hangzhou","Buenos-Aires","0.00255589"
"Hangzhou","Osaka","0.0319104"
"Hangzhou","Lagos","0.00409833"
"Hangzhou","Istanbul","0.00624721"
"Hangzhou","Karachi","0.00947289"
"Hangzhou","Kinshasa","0.00426412"
"Hangzhou","Shenzhen","0.0453918"
"Hangzhou","Bangalore","0.0103822"
"Hangzhou","Ho-Chi-Minh-City","0.0190523"
"Hangzhou","Tehran","0.00786053"
"Hangzhou","Los-Angeles","0.0047019"
"Hangzhou","Rio-de-Janeiro","0.00274377"
"Hangzhou","Chengdu","0.0313875"
"Hangzhou","Baoding","0.0454814"
"Hangzhou","Chennai","0.0109619"
"Hangzhou","Lahore","0.0113838"
"Hangzhou","London","0.00539289"
"Hangzhou","Paris","0.00535986"
"Hangzhou","Tianjin","0.0464909"
"Hangzhou","Linyi","0.0817658"
"Hangzhou","Shijiazhuang","0.0471528"
"Hangzhou","Zhengzhou","0.0596122"
"Hangzhou","Nanyang","0.0598891"
"Hangzhou","Hyderabad","0.0111151"
"Hangzhou","Wuhan","0.0813075"
"Hangzhou","Handan","0.0536686"
"Hangzhou","Nagoya","0.029287"
"Hangzhou","Weifang","0.064447"
"Hangzhou","Lima","0.00287756"
"Hangzhou","Zhoukou","0.072228"
"Hangzhou","Luanda","0.00410737"
"Hangzhou","Ganzhou","0.0657215"
"Hangzhou","Tongshan","0.0866945"
"Hangzhou","Kuala-Lumpur","0.0137525"
"Hangzhou","Chicago","0.00432684"
"Hangzhou","Heze","0.0658694"
"Hangzhou","Chongqing","0.0365414"
"Hangzhou","Hanoi","0.0275907"
"Hangzhou","Fuyang","0.0896973"
"Hangzhou","Changsha","0.0637348"
"Hangzhou","Dongguan","0.046583"
"Hangzhou","Jining","0.0700236"
"Hangzhou","Jinan","0.0608203"
"Hangzhou","Pune","0.0102393"
"Hangzhou","Foshan","0.0448086"
"Hangzhou","Bogota","0.00314409"
"Hangzhou","Ahmedabad","0.0103876"
"Hangzhou","Nanjing","0.172133"
"Hangzhou","Changchun","0.0306506"
"Hangzhou","Tangshan","0.0451043"
"Hangzhou","Cangzhou","0.0502043"
"Hangzhou","Dar-es-Salaam","0.00522395"
"Hangzhou","Hefei","0.132159"
"Hangzhou","Hong-Kong","0.0448274"
"Hangzhou","Shaoyang","0.0520319"
"Hangzhou","Zhanjiang","0.0344288"
"Hangzhou","Shangqiu","0.0736239"
"Hangzhou","Nantong","0.196457"
"Hangzhou","Yancheng","0.125136"
"Hangzhou","Nanning","0.0335961"
"Hangzhou","Hengyang","0.0569038"
"Hangzhou","Zhumadian","0.0708446"
"Hangzhou","Shenyang","0.0365648"
"Hangzhou","Xingtai","0.0514104"
"Hangzhou","Xi'an","0.0417046"
"Hangzhou","Santiago","0.00263403"
"Hangzhou","Yantai","0.0587237"
"Hangzhou","Riyadh","0.00694457"
"Hangzhou","Luoyang","0.0539971"
"Hangzhou","Kunming","0.0268475"
"Hangzhou","Shangrao","0.145622"
"Hangzhou","Bijie","0.0325578"
"Hangzhou","Quanzhou","0.0753628"
"Hangzhou","Miami","0.00371267"
"Hangzhou","Wuxi","0.254031"
"Hangzhou","Huanggang","0.0895595"
"Hangzhou","Maoming","0.0362797"
"Hangzhou","Nanchong","0.0357141"
"Hangzhou","Zunyi","0.0365711"
"Hangzhou","Qujing","0.0287249"
"Hangzhou","Baghdad","0.007091"
"Hangzhou","Xinyang","0.0750148"
"Bijie","Tokyo","0.0145732"
"Bijie","Jakarta","0.0132253"
"Bijie","Delhi","0.0178308"
"Bijie","Manila","0.0226997"
"Bijie","Sao-Paulo","0.0029035"
"Bijie","Seoul","0.0210419"
"Bijie","Mumbai","0.0143866"
"Bijie","Shanghai","0.0298329"
"Bijie","Mexico-City","0.00351109"
"Bijie","Guangzhou","0.0512163"
"Bijie","Cairo","0.00699526"
"Bijie","Beijing","0.0279966"
"Bijie","New-York","0.00399878"
"Bijie","Kolkata","0.0272684"
"Bijie","Moscow","0.00806452"
"Bijie","Bangkok","0.03056"
"Bijie","Dhaka","0.0313448"
"Bijie","Buenos-Aires","0.00273043"
"Bijie","Osaka","0.0165061"
"Bijie","Lagos","0.00459124"
"Bijie","Istanbul","0.0071267"
"Bijie","Karachi","0.0129277"
"Bijie","Kinshasa","0.0048659"
"Bijie","Shenzhen","0.0462798"
"Bijie","Bangalore","0.0149766"
"Bijie","Ho-Chi-Minh-City","0.0264763"
"Bijie","Tehran","0.00965554"
"Bijie","Los-Angeles","0.00422638"
"Bijie","Rio-de-Janeiro","0.00296511"
"Bijie","Chengdu","0.113151"
"Bijie","Baoding","0.0303674"
"Bijie","Chennai","0.0161735"
"Bijie","Lahore","0.0162676"
"Bijie","London","0.0057494"
"Bijie","Paris","0.00576042"
"Bijie","Tianjin","0.0282757"
"Bijie","Linyi","0.0320504"
"Bijie","Shijiazhuang","0.0328568"
"Bijie","Zhengzhou","0.0416998"
"Bijie","Nanyang","0.0504592"
"Bijie","Hyderabad","0.0165966"
"Bijie","Wuhan","0.0500681"
"Bijie","Handan","0.0357245"
"Bijie","Nagoya","0.0157837"
"Bijie","Weifang","0.0291058"
"Bijie","Lima","0.00272435"
"Bijie","Zhoukou","0.0420688"
"Bijie","Luanda","0.00466942"
"Bijie","Ganzhou","0.048872"
"Bijie","Tongshan","0.0351243"
"Bijie","Kuala-Lumpur","0.0180975"
"Bijie","Chicago","0.00407752"
"Bijie","Heze","0.0368891"
"Bijie","Chongqing","0.152903"
"Bijie","Hanoi","0.066642"
"Bijie","Fuyang","0.0404231"
"Bijie","Changsha","0.0615294"
"Bijie","Dongguan","0.0488368"
"Bijie","Jining","0.0345404"
"Bijie","Jinan","0.031955"
"Bijie","Pune","0.014691"
"Bijie","Foshan","0.0516059"
"Bijie","Bogota","0.00302743"
"Bijie","Ahmedabad","0.0148536"
"Bijie","Nanjing","0.0343896"
"Bijie","Changchun","0.019121"
"Bijie","Tangshan","0.0268126"
"Bijie","Cangzhou","0.0297752"
"Bijie","Dar-es-Salaam","0.00618349"
"Bijie","Hefei","0.0380252"
"Bijie","Hong-Kong","0.045234"
"Bijie","Shaoyang","0.0755988"
"Bijie","Zhanjiang","0.0553019"
"Bijie","Shangqiu","0.0380016"
"Bijie","Nantong","0.0304289"
"Bijie","Yancheng","0.0307613"
"Bijie","Nanning","0.0788232"
"Bijie","Hengyang","0.064612"
"Bijie","Zhumadian","0.0454457"
"Bijie","Shenyang","0.0212243"
"Bijie","Xingtai","0.0348088"
"Bijie","Xi'an","0.0556967"
"Bijie","Santiago","0.00259348"
"Bijie","Yantai","0.0260414"
"Bijie","Riyadh","0.0085343"
"Bijie","Luoyang","0.0449081"
"Bijie","Kunming","0.122052"
"Bijie","Shangrao","0.0384044"
"Bijie","Hangzhou","0.0325578"
"Bijie","Quanzhou","0.0356251"
"Bijie","Miami","0.00353783"
"Bijie","Wuxi","0.0317215"
"Bijie","Huanggang","0.0477707"
"Bijie","Maoming","0.0557334"
"Bijie","Nanchong","0.112003"
"Bijie","Zunyi","0.228793"
"Bijie","Qujing","0.167773"
"Bijie","Baghdad","0.00854758"
"Bijie","Xinyang","0.04749"
"Quanzhou","Tokyo","0.0208095"
"Quanzhou","Jakarta","0.0133789"
"Quanzhou","Delhi","0.0120269"
"Quanzhou","Manila","0.0408538"
"Quanzhou","Sao-Paulo","0.00269404"
"Quanzhou","Seoul","0.03002"
"Quanzhou","Mumbai","0.0104478"
"Quanzhou","Shanghai","0.0624633"
"Quanzhou","Mexico-City","0.00365913"
"Quanzhou","Guangzhou","0.0798447"
"Quanzhou","Cairo","0.00590592"
"Quanzhou","Beijing","0.0289157"
"Quanzhou","New-York","0.00395069"
"Quanzhou","Kolkata","0.0159701"
"Quanzhou","Moscow","0.00690863"
"Quanzhou","Bangkok","0.0216265"
"Quanzhou","Dhaka","0.0172146"
"Quanzhou","Buenos-Aires","0.00263864"
"Quanzhou","Osaka","0.0249195"
"Quanzhou","Lagos","0.00408432"
"Quanzhou","Istanbul","0.00606536"
"Quanzhou","Karachi","0.00958007"
"Quanzhou","Kinshasa","0.00431112"
"Quanzhou","Shenzhen","0.0859516"
"Quanzhou","Bangalore","0.0110106"
"Quanzhou","Ho-Chi-Minh-City","0.0242541"
"Quanzhou","Tehran","0.00770808"
"Quanzhou","Los-Angeles","0.00447872"
"Quanzhou","Rio-de-Janeiro","0.00274706"
"Quanzhou","Chengdu","0.0309939"
"Quanzhou","Baoding","0.0307009"
"Quanzhou","Chennai","0.0117093"
"Quanzhou","Lahore","0.0113192"
"Quanzhou","London","0.00516286"
"Quanzhou","Paris","0.00514575"
"Quanzhou","Tianjin","0.030527"
"Quanzhou","Linyi","0.0424267"
"Quanzhou","Shijiazhuang","0.0320581"
"Quanzhou","Zhengzhou","0.040261"
"Quanzhou","Nanyang","0.0444699"
"Quanzhou","Hyderabad","0.0116868"
"Quanzhou","Wuhan","0.0617818"
"Quanzhou","Handan","0.0355132"
"Quanzhou","Nagoya","0.0233218"
"Quanzhou","Weifang","0.0366751"
"Quanzhou","Lima","0.0027952"
"Quanzhou","Zhoukou","0.0458223"
"Quanzhou","Luanda","0.00416253"
"Quanzhou","Ganzhou","0.116071"
"Quanzhou","Tongshan","0.0455336"
"Quanzhou","Kuala-Lumpur","0.0162793"
"Quanzhou","Chicago","0.00410984"
"Quanzhou","Heze","0.0404311"
"Quanzhou","Chongqing","0.0370427"
"Quanzhou","Hanoi","0.0351166"
"Quanzhou","Fuyang","0.0511198"
"Quanzhou","Changsha","0.0697191"
"Quanzhou","Dongguan","0.0857121"
"Quanzhou","Jining","0.0405857"
"Quanzhou","Jinan","0.0366107"
"Quanzhou","Pune","0.0106273"
"Quanzhou","Foshan","0.0775347"
"Quanzhou","Bogota","0.00302879"
"Quanzhou","Ahmedabad","0.0106228"
"Quanzhou","Nanjing","0.0592632"
"Quanzhou","Changchun","0.0222743"
"Quanzhou","Tangshan","0.0296434"
"Quanzhou","Cangzhou","0.0323021"
"Quanzhou","Dar-es-Salaam","0.00537139"
"Quanzhou","Hefei","0.0600057"
"Quanzhou","Hong-Kong","0.0856126"
"Quanzhou","Shaoyang","0.0620373"
"Quanzhou","Zhanjiang","0.0508454"
"Quanzhou","Shangqiu","0.0436692"
"Quanzhou","Nantong","0.0576346"
"Quanzhou","Yancheng","0.0497628"
"Quanzhou","Nanning","0.044653"
"Quanzhou","Hengyang","0.0725411"
"Quanzhou","Zhumadian","0.047615"
"Quanzhou","Shenyang","0.0252494"
"Quanzhou","Xingtai","0.0343296"
"Quanzhou","Xi'an","0.034531"
"Quanzhou","Santiago","0.00266531"
"Quanzhou","Yantai","0.0342137"
"Quanzhou","Riyadh","0.00693409"
"Quanzhou","Luoyang","0.0389023"
"Quanzhou","Kunming","0.030308"
"Quanzhou","Shangrao","0.111822"
"Quanzhou","Hangzhou","0.0753628"
"Quanzhou","Bijie","0.0356251"
"Quanzhou","Miami","0.00355191"
"Quanzhou","Wuxi","0.0618676"
"Quanzhou","Huanggang","0.0652978"
"Quanzhou","Maoming","0.0548005"
"Quanzhou","Nanchong","0.034685"
"Quanzhou","Zunyi","0.0399479"
"Quanzhou","Qujing","0.0325117"
"Quanzhou","Baghdad","0.00697614"
"Quanzhou","Xinyang","0.051803"
"Miami","Tokyo","0.00415168"
"Miami","Jakarta","0.00281474"
"Miami","Delhi","0.00369056"
"Miami","Manila","0.00332834"
"Miami","Sao-Paulo","0.00755423"
"Miami","Seoul","0.00400958"
"Miami","Mumbai","0.00349867"
"Miami","Shanghai","0.00375193"
"Miami","Mexico-City","0.02365"
"Miami","Guangzhou","0.00346352"
"Miami","Cairo","0.00476824"
"Miami","Beijing","0.00398069"
"Miami","New-York","0.0276748"
"Miami","Kolkata","0.00343668"
"Miami","Moscow","0.00539277"
"Miami","Bangkok","0.00319113"
"Miami","Dhaka","0.00345603"
"Miami","Buenos-Aires","0.00699547"
"Miami","Osaka","0.0040464"
"Miami","Lagos","0.00548949"
"Miami","Istanbul","0.0051758"
"Miami","Karachi","0.00372491"
"Miami","Kinshasa","0.00462136"
"Miami","Shenzhen","0.00345381"
"Miami","Bangalore","0.00330466"
"Miami","Ho-Chi-Minh-City","0.00313904"
"Miami","Tehran","0.00432951"
"Miami","Los-Angeles","0.0130837"
"Miami","Rio-de-Janeiro","0.00738191"
"Miami","Chengdu","0.00363046"
"Miami","Baoding","0.00393913"
"Miami","Chennai","0.0032777"
"Miami","Lahore","0.00380489"
"Miami","London","0.00696732"
"Miami","Paris","0.00675114"
"Miami","Tianjin","0.00396141"
"Miami","Linyi","0.00383927"
"Miami","Shijiazhuang","0.0039051"
"Miami","Zhengzhou","0.0037944"
"Miami","Nanyang","0.00373381"
"Miami","Hyderabad","0.0033916"
"Miami","Wuhan","0.00367381"
"Miami","Handan","0.00385859"
"Miami","Nagoya","0.00408271"
"Miami","Weifang","0.00389803"
"Miami","Lima","0.011704"
"Miami","Zhoukou","0.0037664"
"Miami","Luanda","0.0046186"
"Miami","Ganzhou","0.00354602"
"Miami","Tongshan","0.00380494"
"Miami","Kuala-Lumpur","0.00296886"
"Miami","Chicago","0.0254835"
"Miami","Heze","0.0038216"
"Miami","Chongqing","0.00360473"
"Miami","Hanoi","0.00337395"
"Miami","Fuyang","0.00375283"
"Miami","Changsha","0.0035973"
"Miami","Dongguan","0.00346476"
"Miami","Jining","0.00383532"
"Miami","Jinan","0.00387865"
"Miami","Pune","0.00347295"
"Miami","Foshan","0.00345995"
"Miami","Bogota","0.0200534"
"Miami","Ahmedabad","0.00359794"
"Miami","Nanjing","0.00375189"
"Miami","Changchun","0.00420344"
"Miami","Tangshan","0.00398546"
"Miami","Cangzhou","0.00393065"
"Miami","Dar-es-Salaam","0.00375025"
"Miami","Hefei","0.00373367"
"Miami","Hong-Kong","0.00344895"
"Miami","Shaoyang","0.00356185"
"Miami","Zhanjiang","0.00339742"
"Miami","Shangqiu","0.00379811"
"Miami","Nantong","0.00376989"
"Miami","Yancheng","0.00380452"
"Miami","Nanning","0.0034286"
"Miami","Hengyang","0.00355898"
"Miami","Zhumadian","0.0037426"
"Miami","Shenyang","0.00410976"
"Miami","Xingtai","0.0038731"
"Miami","Xi'an","0.00375405"
"Miami","Santiago","0.00744787"
"Miami","Yantai","0.00394026"
"Miami","Riyadh","0.00414357"
"Miami","Luoyang","0.00378399"
"Miami","Kunming","0.00347109"
"Miami","Shangrao","0.00364154"
"Miami","Hangzhou","0.00371267"
"Miami","Bijie","0.00353783"
"Miami","Quanzhou","0.00355191"
"Miami","Wuxi","0.00375179"
"Miami","Huanggang","0.00367396"
"Miami","Maoming","0.0034119"
"Miami","Nanchong","0.00363957"
"Miami","Zunyi","0.00355405"
"Miami","Qujing","0.00348549"
"Miami","Baghdad","0.00443883"
"Miami","Xinyang","0.00371744"
"Wuxi","Tokyo","0.0262007"
"Wuxi","Jakarta","0.0111441"
"Wuxi","Delhi","0.0119661"
"Wuxi","Manila","0.0258004"
"Wuxi","Sao-Paulo","0.00270279"
"Wuxi","Seoul","0.0523175"
"Wuxi","Mumbai","0.0100554"
"Wuxi","Shanghai","0.292673"
"Wuxi","Mexico-City","0.00384413"
"Wuxi","Guangzhou","0.0411129"
"Wuxi","Cairo","0.00603361"
"Wuxi","Beijing","0.0480498"
"Wuxi","New-York","0.00420229"
"Wuxi","Kolkata","0.0149206"
"Wuxi","Moscow","0.00738977"
"Wuxi","Bangkok","0.0173899"
"Wuxi","Dhaka","0.0160812"
"Wuxi","Buenos-Aires","0.00253734"
"Wuxi","Osaka","0.033229"
"Wuxi","Lagos","0.0041119"
"Wuxi","Istanbul","0.00630998"
"Wuxi","Karachi","0.00948253"
"Wuxi","Kinshasa","0.0042638"
"Wuxi","Shenzhen","0.0407171"
"Wuxi","Bangalore","0.0102791"
"Wuxi","Ho-Chi-Minh-City","0.018178"
"Wuxi","Tehran","0.00792454"
"Wuxi","Los-Angeles","0.00475151"
"Wuxi","Rio-de-Janeiro","0.0027514"
"Wuxi","Chengdu","0.0313283"
"Wuxi","Baoding","0.0514907"
"Wuxi","Chennai","0.010836"
"Wuxi","Lahore","0.0114433"
"Wuxi","London","0.00546185"
"Wuxi","Paris","0.00542509"
"Wuxi","Tianjin","0.0533218"
"Wuxi","Linyi","0.104538"
"Wuxi","Shijiazhuang","0.0530791"
"Wuxi","Zhengzhou","0.065737"
"Wuxi","Nanyang","0.0628195"
"Wuxi","Hyderabad","0.0110273"
"Wuxi","Wuhan","0.079218"
"Wuxi","Handan","0.0606906"
"Wuxi","Nagoya","0.0304119"
"Wuxi","Weifang","0.0790014"
"Wuxi","Lima","0.0028964"
"Wuxi","Zhoukou","0.0798959"
"Wuxi","Luanda","0.00410451"
"Wuxi","Ganzhou","0.057215"
"Wuxi","Tongshan","0.107225"
"Wuxi","Kuala-Lumpur","0.0132949"
"Wuxi","Chicago","0.00438016"
"Wuxi","Heze","0.0760762"
"Wuxi","Chongqing","0.0360469"
"Wuxi","Hanoi","0.0262706"
"Wuxi","Fuyang","0.100706"
"Wuxi","Changsha","0.0589615"
"Wuxi","Dongguan","0.0418161"
"Wuxi","Jining","0.083603"
"Wuxi","Jinan","0.0721272"
"Wuxi","Pune","0.0101882"
"Wuxi","Foshan","0.0405107"
"Wuxi","Bogota","0.00317174"
"Wuxi","Ahmedabad","0.0103718"
"Wuxi","Nanjing","0.24624"
"Wuxi","Changchun","0.0336196"
"Wuxi","Tangshan","0.051734"
"Wuxi","Cangzhou","0.058014"
"Wuxi","Dar-es-Salaam","0.00520353"
"Wuxi","Hefei","0.148848"
"Wuxi","Hong-Kong","0.0402101"
"Wuxi","Shaoyang","0.0485841"
"Wuxi","Zhanjiang","0.0319625"
"Wuxi","Shangqiu","0.0852372"
"Wuxi","Nantong","0.404871"
"Wuxi","Yancheng","0.197142"
"Wuxi","Nanning","0.0316426"
"Wuxi","Hengyang","0.0521237"
"Wuxi","Zhumadian","0.0758955"
"Wuxi","Shenyang","0.0409143"
"Wuxi","Xingtai","0.0580673"
"Wuxi","Xi'an","0.0433482"
"Wuxi","Santiago","0.00262913"
"Wuxi","Yantai","0.0709405"
"Wuxi","Riyadh","0.0069697"
"Wuxi","Luoyang","0.0582525"
"Wuxi","Kunming","0.0261175"
"Wuxi","Shangrao","0.107979"
"Wuxi","Hangzhou","0.254031"
"Wuxi","Bijie","0.0317215"
"Wuxi","Quanzhou","0.0618676"
"Wuxi","Miami","0.00375179"
"Wuxi","Huanggang","0.0861899"
"Wuxi","Maoming","0.0335406"
"Wuxi","Nanchong","0.0356368"
"Wuxi","Zunyi","0.0354943"
"Wuxi","Qujing","0.0278928"
"Wuxi","Baghdad","0.00714194"
"Wuxi","Xinyang","0.0780819"
"Huanggang","Tokyo","0.0205339"
"Huanggang","Jakarta","0.0118603"
"Huanggang","Delhi","0.0135829"
"Huanggang","Manila","0.0260451"
"Huanggang","Sao-Paulo","0.00276514"
"Huanggang","Seoul","0.0353018"
"Huanggang","Mumbai","0.0112428"
"Huanggang","Shanghai","0.0730506"
"Huanggang","Mexico-City","0.00372234"
"Huanggang","Guangzhou","0.0568379"
"Huanggang","Cairo","0.00635191"
"Huanggang","Beijing","0.0450299"
"Huanggang","New-York","0.00413139"
"Huanggang","Kolkata","0.0177208"
"Huanggang","Moscow","0.00765792"
"Huanggang","Bangkok","0.0206707"
"Huanggang","Dhaka","0.0193797"
"Huanggang","Buenos-Aires","0.00259299"
"Huanggang","Osaka","0.0245983"
"Huanggang","Lagos","0.00426938"
"Huanggang","Istanbul","0.00659476"
"Huanggang","Karachi","0.0104805"
"Huanggang","Kinshasa","0.00445734"
"Huanggang","Shenzhen","0.05354"
"Huanggang","Bangalore","0.0115336"
"Huanggang","Ho-Chi-Minh-City","0.0208915"
"Huanggang","Tehran","0.00848988"
"Huanggang","Los-Angeles","0.00455851"
"Huanggang","Rio-de-Janeiro","0.00281918"
"Huanggang","Chengdu","0.0460773"
"Huanggang","Baoding","0.0506283"
"Huanggang","Chennai","0.0122348"
"Huanggang","Lahore","0.0128441"
"Huanggang","London","0.00557412"
"Huanggang","Paris","0.00555215"
"Huanggang","Tianjin","0.0480742"
"Huanggang","Linyi","0.0761614"
"Huanggang","Shijiazhuang","0.0558732"
"Huanggang","Zhengzhou","0.0923554"
"Huanggang","Nanyang","0.121983"
"Huanggang","Hyderabad","0.0124865"
"Huanggang","Wuhan","0.461883"
"Huanggang","Handan","0.0679285"
"Huanggang","Nagoya","0.0230257"
