"l","l'",Value
"Nanning","Xingtai","0.0287255"
"Hengyang","Xingtai","0.0418539"
"Zhumadian","Xingtai","0.098722"
"Shenyang","Xingtai","0.0509639"
"Xi'an","Xingtai","0.0778925"
"Santiago","Xingtai","0.00257081"
"Yantai","Xingtai","0.0766588"
"Riyadh","Xingtai","0.00765683"
"Luoyang","Xingtai","0.133245"
"Kunming","Xingtai","0.0279078"
"Shangrao","Xingtai","0.0470511"
"Hangzhou","Xingtai","0.0514104"
"Bijie","Xingtai","0.0348088"
"Quanzhou","Xingtai","0.0343296"
"Miami","Xingtai","0.0038731"
"Wuxi","Xingtai","0.0580673"
"Huanggang","Xingtai","0.0635664"
"Maoming","Xingtai","0.0278272"
"Nanchong","Xingtai","0.0458238"
"Zunyi","Xingtai","0.0382298"
"Qujing","Xingtai","0.0296837"
"Baghdad","Xingtai","0.00796074"
"Xinyang","Xingtai","0.083262"
"Tokyo","Xi'an","0.0175075"
"Jakarta","Xi'an","0.0109733"
"Delhi","Xi'an","0.0160987"
"Manila","Xi'an","0.019602"
"Sao-Paulo","Xi'an","0.0028716"
"Seoul","Xi'an","0.0291216"
"Mumbai","Xi'an","0.0125632"
"Shanghai","Xi'an","0.0392407"
"Mexico-City","Xi'an","0.003732"
"Guangzhou","Xi'an","0.0367917"
"Cairo","Xi'an","0.00695196"
"Beijing","Xi'an","0.0518726"
"New-York","Xi'an","0.00426447"
"Kolkata","Xi'an","0.0205345"
"Moscow","Xi'an","0.00856151"
"Bangkok","Xi'an","0.020141"
"Dhaka","Xi'an","0.0228109"
"Buenos-Aires","Xi'an","0.00264566"
"Osaka","Xi'an","0.0201859"
"Lagos","Xi'an","0.0045221"
"Istanbul","Xi'an","0.007268"
"Karachi","Xi'an","0.011895"
"Kinshasa","Xi'an","0.00469142"
"Shenzhen","Xi'an","0.0345324"
"Bangalore","Xi'an","0.0125213"
"Ho-Chi-Minh-City","Xi'an","0.0187429"
"Tehran","Xi'an","0.00959312"
"Los-Angeles","Xi'an","0.00454338"
"Rio-de-Janeiro","Xi'an","0.00292817"
"Chengdu","Xi'an","0.076284"
"Baoding","Xi'an","0.0603135"
"Chennai","Xi'an","0.013251"
"Lahore","Xi'an","0.0152688"
"London","Xi'an","0.00602702"
"Paris","Xi'an","0.00600859"
"Tianjin","Xi'an","0.0516907"
"Linyi","Xi'an","0.0544802"
"Shijiazhuang","Xi'an","0.0708855"
"Zhengzhou","Xi'an","0.102156"
"Nanyang","Xi'an","0.120671"
"Hyderabad","Xi'an","0.0138626"
"Wuhan","Xi'an","0.0713979"
"Handan","Xi'an","0.0807212"
"Nagoya","Xi'an","0.0191843"
"Weifang","Xi'an","0.0493956"
"Lima","Xi'an","0.00285327"
"Zhoukou","Xi'an","0.0855646"
"Luanda","Xi'an","0.00449344"
"Ganzhou","Xi'an","0.0433723"
"Tongshan","Xi'an","0.0616338"
"Kuala-Lumpur","Xi'an","0.0139285"
"Chicago","Xi'an","0.00437251"
"Heze","Xi'an","0.0761753"
"Chongqing","Xi'an","0.080516"
"Hanoi","Xi'an","0.0322014"
"Fuyang","Xi'an","0.0706921"
"Changsha","Xi'an","0.0604109"
"Dongguan","Xi'an","0.0361346"
"Jining","Xi'an","0.0657198"
"Jinan","Xi'an","0.0603242"
"Pune","Xi'an","0.0127293"
"Foshan","Xi'an","0.0366348"
"Bogota","Xi'an","0.0031785"
"Ahmedabad","Xi'an","0.013212"
"Nanjing","Xi'an","0.0499741"
"Changchun","Xi'an","0.0275813"
"Tangshan","Xi'an","0.0468903"
"Cangzhou","Xi'an","0.0560965"
"Dar-es-Salaam","Xi'an","0.00578041"
"Hefei","Xi'an","0.0571364"
"Hong-Kong","Xi'an","0.0338688"
"Shaoyang","Xi'an","0.0575504"
"Zhanjiang","Xi'an","0.0330957"
"Shangqiu","Xi'an","0.0746787"
"Nantong","Xi'an","0.0418738"
"Yancheng","Xi'an","0.045802"
"Nanning","Xi'an","0.0377593"
"Hengyang","Xi'an","0.0530776"
"Zhumadian","Xi'an","0.0916283"
"Shenyang","Xi'an","0.0318437"
"Xingtai","Xi'an","0.0778925"
"Santiago","Xi'an","0.00250428"
"Yantai","Xi'an","0.0410871"
"Riyadh","Xi'an","0.00823126"
"Luoyang","Xi'an","0.132967"
"Kunming","Xi'an","0.0404274"
"Shangrao","Xi'an","0.0443935"
"Hangzhou","Xi'an","0.0417046"
"Bijie","Xi'an","0.0556967"
"Quanzhou","Xi'an","0.034531"
"Miami","Xi'an","0.00375405"
"Wuxi","Xi'an","0.0433482"
"Huanggang","Xi'an","0.0663675"
"Maoming","Xi'an","0.0341195"
"Nanchong","Xi'an","0.096612"
"Zunyi","Xi'an","0.0622457"
"Qujing","Xi'an","0.0438519"
"Baghdad","Xi'an","0.00847091"
"Xinyang","Xi'an","0.08527"
"Tokyo","Santiago","0.00289388"
"Jakarta","Santiago","0.00319554"
"Delhi","Santiago","0.00294594"
"Manila","Santiago","0.00283085"
"Sao-Paulo","Santiago","0.018975"
"Seoul","Santiago","0.00271656"
"Mumbai","Santiago","0.00310161"
"Shanghai","Santiago","0.00264584"
"Mexico-City","Santiago","0.00750705"
"Guangzhou","Santiago","0.00265181"
"Cairo","Santiago","0.00388992"
"Beijing","Santiago","0.0026164"
"New-York","Santiago","0.0060232"
"Kolkata","Santiago","0.00282731"
"Moscow","Santiago","0.00352587"
"Bangkok","Santiago","0.00282483"
"Dhaka","Santiago","0.00278886"
"Buenos-Aires","Santiago","0.0420658"
"Osaka","Santiago","0.00283093"
"Lagos","Santiago","0.00555734"
"Istanbul","Santiago","0.00380138"
"Karachi","Santiago","0.0031495"
"Kinshasa","Santiago","0.00530803"
"Shenzhen","Santiago","0.00266434"
"Bangalore","Santiago","0.00309981"
"Ho-Chi-Minh-City","Santiago","0.00285171"
"Tehran","Santiago","0.0033704"
"Los-Angeles","Santiago","0.00551671"
"Rio-de-Janeiro","Santiago","0.0168084"
"Chengdu","Santiago","0.00256678"
"Baoding","Santiago","0.00259763"
"Chennai","Santiago","0.00305716"
"Lahore","Santiago","0.00297755"
"London","Santiago","0.00426522"
"Paris","Santiago","0.00427396"
"Tianjin","Santiago","0.00261538"
"Linyi","Santiago","0.00260169"
"Shijiazhuang","Santiago","0.00258087"
"Zhengzhou","Santiago","0.00254565"
"Nanyang","Santiago","0.0025299"
"Hyderabad","Santiago","0.00302893"
"Wuhan","Santiago","0.00256411"
"Handan","Santiago","0.0025669"
"Nagoya","Santiago","0.00285215"
"Weifang","Santiago","0.00261703"
"Lima","Santiago","0.0198809"
"Zhoukou","Santiago","0.00255457"
"Luanda","Santiago","0.00558384"
"Ganzhou","Santiago","0.00262329"
"Tongshan","Santiago","0.00258604"
"Kuala-Lumpur","Santiago","0.00301142"
"Chicago","Santiago","0.00581378"
"Heze","Santiago","0.00256791"
"Chongqing","Santiago","0.00255684"
"Hanoi","Santiago","0.00268222"
"Fuyang","Santiago","0.0025694"
"Changsha","Santiago","0.00257921"
"Dongguan","Santiago","0.00265526"
"Jining","Santiago","0.00258167"
"Jinan","Santiago","0.00259301"
"Pune","Santiago","0.0030911"
"Foshan","Santiago","0.00265264"
"Bogota","Santiago","0.0116347"
"Ahmedabad","Santiago","0.00306647"
"Nanjing","Santiago","0.0026083"
"Changchun","Santiago","0.00273693"
"Tangshan","Santiago","0.00262892"
"Cangzhou","Santiago","0.00260417"
"Dar-es-Salaam","Santiago","0.00436534"
"Hefei","Santiago","0.00259058"
"Hong-Kong","Santiago","0.00266837"
"Shaoyang","Santiago","0.00258465"
"Zhanjiang","Santiago","0.00267401"
"Shangqiu","Santiago","0.00256769"
"Nantong","Santiago","0.00263539"
"Yancheng","Santiago","0.00262286"
"Nanning","Santiago","0.00264847"
"Hengyang","Santiago","0.0025944"
"Zhumadian","Santiago","0.00254771"
"Shenyang","Santiago","0.00270004"
"Xingtai","Santiago","0.00257081"
"Xi'an","Santiago","0.00250428"
"Yantai","Santiago","0.00264562"
"Riyadh","Santiago","0.00357435"
"Luoyang","Santiago","0.00253162"
"Kunming","Santiago","0.00264114"
"Shangrao","Santiago","0.00262164"
"Hangzhou","Santiago","0.00263403"
"Bijie","Santiago","0.00259348"
"Quanzhou","Santiago","0.00266531"
"Miami","Santiago","0.00744787"
"Wuxi","Santiago","0.00262913"
"Huanggang","Santiago","0.00257135"
"Maoming","Santiago","0.00266737"
"Nanchong","Santiago","0.00254584"
"Zunyi","Santiago","0.00257914"
"Qujing","Santiago","0.00262701"
"Baghdad","Santiago","0.00353473"
"Xinyang","Santiago","0.00255118"
"Tokyo","Yantai","0.0292107"
"Jakarta","Yantai","0.00975538"
"Delhi","Yantai","0.0118196"
"Manila","Yantai","0.0193396"
"Sao-Paulo","Yantai","0.00275616"
"Seoul","Yantai","0.090043"
"Mumbai","Yantai","0.00972105"
"Shanghai","Yantai","0.0672656"
"Mexico-City","Yantai","0.00401236"
"Guangzhou","Yantai","0.0276007"
"Cairo","Yantai","0.00617937"
"Beijing","Yantai","0.0900217"
"New-York","Yantai","0.00444654"
"Kolkata","Yantai","0.0139031"
"Moscow","Yantai","0.00789194"
"Bangkok","Yantai","0.0147639"
"Dhaka","Yantai","0.0149141"
"Buenos-Aires","Yantai","0.00253137"
"Osaka","Yantai","0.0368299"
"Lagos","Yantai","0.00416539"
"Istanbul","Yantai","0.00656817"
"Karachi","Yantai","0.00939018"
"Kinshasa","Yantai","0.0042528"
"Shenzhen","Yantai","0.0271532"
"Bangalore","Yantai","0.00970813"
"Ho-Chi-Minh-City","Yantai","0.0149341"
"Tehran","Yantai","0.00814111"
"Los-Angeles","Yantai","0.00499842"
"Rio-de-Janeiro","Yantai","0.00279735"
"Chengdu","Yantai","0.0277799"
"Baoding","Yantai","0.0860201"
"Chennai","Yantai","0.0101579"
"Lahore","Yantai","0.0114788"
"London","Yantai","0.00577456"
"Paris","Yantai","0.00571802"
"Tianjin","Yantai","0.110092"
"Linyi","Yantai","0.11924"
"Shijiazhuang","Yantai","0.077098"
"Zhengzhou","Yantai","0.0629649"
"Nanyang","Yantai","0.0509181"
"Hyderabad","Yantai","0.0104772"
"Wuhan","Yantai","0.0479304"
"Handan","Yantai","0.075989"
"Nagoya","Yantai","0.0338812"
"Weifang","Yantai","0.194788"
"Lima","Yantai","0.00299229"
"Zhoukou","Yantai","0.0639718"
"Luanda","Yantai","0.00408404"
"Ganzhou","Yantai","0.034048"
"Tongshan","Yantai","0.0897706"
"Kuala-Lumpur","Yantai","0.0114941"
"Chicago","Yantai","0.00463927"
"Heze","Yantai","0.0799587"
"Chongqing","Yantai","0.0299316"
"Hanoi","Yantai","0.0208311"
"Fuyang","Yantai","0.0662438"
"Changsha","Yantai","0.0375245"
"Dongguan","Yantai","0.0277765"
"Jining","Yantai","0.0951123"
"Jinan","Yantai","0.113949"
"Pune","Yantai","0.0098165"
"Foshan","Yantai","0.0273514"
"Bogota","Yantai","0.00330447"
"Ahmedabad","Yantai","0.0101337"
"Nanjing","Yantai","0.072765"
"Changchun","Yantai","0.0591652"
"Tangshan","Yantai","0.120252"
"Cangzhou","Yantai","0.11088"
"Dar-es-Salaam","Yantai","0.00509437"
"Hefei","Yantai","0.0653364"
"Hong-Kong","Yantai","0.0268757"
"Shaoyang","Yantai","0.0332208"
"Zhanjiang","Yantai","0.0234368"
"Shangqiu","Yantai","0.0764096"
"Nantong","Yantai","0.0765327"
"Yancheng","Yantai","0.0985959"
"Nanning","Yantai","0.0239223"
"Hengyang","Yantai","0.0339246"
"Zhumadian","Yantai","0.0574029"
"Shenyang","Yantai","0.0871909"
"Xingtai","Yantai","0.0766588"
"Xi'an","Yantai","0.0410871"
"Santiago","Yantai","0.00264562"
"Riyadh","Yantai","0.00702718"
"Luoyang","Yantai","0.0554886"
"Kunming","Yantai","0.0219364"
"Shangrao","Yantai","0.0457677"
"Hangzhou","Yantai","0.0587237"
"Bijie","Yantai","0.0260414"
"Quanzhou","Yantai","0.0342137"
"Miami","Yantai","0.00394026"
"Wuxi","Yantai","0.0709405"
"Huanggang","Yantai","0.0489475"
"Maoming","Yantai","0.0242377"
"Nanchong","Yantai","0.0307392"
"Zunyi","Yantai","0.0282673"
"Qujing","Yantai","0.0231154"
"Baghdad","Yantai","0.00731807"
"Xinyang","Yantai","0.0537314"
"Tokyo","Riyadh","0.00571439"
"Jakarta","Riyadh","0.00675441"
"Delhi","Riyadh","0.0160982"
"Manila","Riyadh","0.00639106"
"Sao-Paulo","Riyadh","0.00437076"
"Seoul","Riyadh","0.00657682"
"Mumbai","Riyadh","0.0177565"
"Shanghai","Riyadh","0.0068551"
"Mexico-City","Riyadh","0.00359057"
"Guangzhou","Riyadh","0.00740987"
"Cairo","Riyadh","0.0295862"
"Beijing","Riyadh","0.00751677"
"New-York","Riyadh","0.00473365"
"Kolkata","Riyadh","0.0116707"
"Moscow","Riyadh","0.0139382"
"Bangkok","Riyadh","0.00863063"
"Dhaka","Riyadh","0.0112028"
"Buenos-Aires","Riyadh","0.00387572"
"Osaka","Riyadh","0.00593753"
"Lagos","Riyadh","0.0098394"
"Istanbul","Riyadh","0.0199862"
"Karachi","Riyadh","0.0238315"
"Kinshasa","Riyadh","0.0105702"
"Shenzhen","Riyadh","0.00730507"
"Bangalore","Riyadh","0.0141289"
"Ho-Chi-Minh-City","Riyadh","0.00765557"
"Tehran","Riyadh","0.0367956"
"Los-Angeles","Riyadh","0.0037469"
"Rio-de-Janeiro","Riyadh","0.00450953"
"Chengdu","Riyadh","0.00880461"
"Baoding","Riyadh","0.00758832"
"Chennai","Riyadh","0.0131722"
"Lahore","Riyadh","0.0174925"
"London","Riyadh","0.0100066"
"Paris","Riyadh","0.0105608"
"Tianjin","Riyadh","0.00742755"
"Linyi","Riyadh","0.00723456"
"Shijiazhuang","Riyadh","0.0076716"
"Zhengzhou","Riyadh","0.00769482"
"Nanyang","Riyadh","0.00777849"
"Hyderabad","Riyadh","0.0145479"
"Wuhan","Riyadh","0.0075267"
"Handan","Riyadh","0.0076465"
"Nagoya","Riyadh","0.00585963"
"Weifang","Riyadh","0.00720257"
"Lima","Riyadh","0.00356975"
"Zhoukou","Riyadh","0.0075659"
"Luanda","Riyadh","0.00952428"
"Ganzhou","Riyadh","0.00732066"
"Tongshan","Riyadh","0.0073256"
"Kuala-Lumpur","Riyadh","0.00781752"
"Chicago","Riyadh","0.0044203"
"Heze","Riyadh","0.0075212"
"Chongqing","Riyadh","0.00843124"
"Hanoi","Riyadh","0.00822752"
"Fuyang","Riyadh","0.00742915"
"Changsha","Riyadh","0.00760228"
"Dongguan","Riyadh","0.00735464"
"Jining","Riyadh","0.00741209"
"Jinan","Riyadh","0.00739923"
"Pune","Riyadh","0.017048"
"Foshan","Riyadh","0.00742306"
"Bogota","Riyadh","0.00387901"
"Ahmedabad","Riyadh","0.0186325"
"Nanjing","Riyadh","0.00712056"
"Changchun","Riyadh","0.00685219"
"Tangshan","Riyadh","0.00734684"
"Cangzhou","Riyadh","0.00744569"
"Dar-es-Salaam","Riyadh","0.0137421"
"Hefei","Riyadh","0.00725685"
"Hong-Kong","Riyadh","0.00728377"
"Shaoyang","Riyadh","0.00774272"
"Zhanjiang","Riyadh","0.00766151"
"Shangqiu","Riyadh","0.00748147"
"Nantong","Riyadh","0.00692726"
"Yancheng","Riyadh","0.00703035"
"Nanning","Riyadh","0.0079749"
"Hengyang","Riyadh","0.00760593"
"Zhumadian","Riyadh","0.00761539"
"Shenyang","Riyadh","0.00694483"
"Xingtai","Riyadh","0.00765683"
"Xi'an","Riyadh","0.00823126"
"Santiago","Riyadh","0.00357435"
"Yantai","Riyadh","0.00702718"
"Luoyang","Riyadh","0.00782723"
"Kunming","Riyadh","0.00883812"
"Shangrao","Riyadh","0.00709761"
"Hangzhou","Riyadh","0.00694457"
"Bijie","Riyadh","0.0085343"
"Quanzhou","Riyadh","0.00693409"
"Miami","Riyadh","0.00414357"
"Wuxi","Riyadh","0.0069697"
"Huanggang","Riyadh","0.00746135"
"Maoming","Riyadh","0.00761907"
"Nanchong","Riyadh","0.00852212"
"Zunyi","Riyadh","0.00832051"
"Qujing","Riyadh","0.0086893"
"Baghdad","Riyadh","0.0479534"
"Xinyang","Riyadh","0.00759005"
"Tokyo","Luoyang","0.0197586"
"Jakarta","Luoyang","0.0107933"
"Delhi","Luoyang","0.0145756"
"Manila","Luoyang","0.0204947"
"Sao-Paulo","Luoyang","0.00282605"
"Seoul","Luoyang","0.0358138"
"Mumbai","Luoyang","0.0116188"
"Shanghai","Luoyang","0.0510935"
"Mexico-City","Luoyang","0.00379144"
"Guangzhou","Luoyang","0.0374638"
"Cairo","Luoyang","0.00668553"
"Beijing","Luoyang","0.0683757"
"New-York","Luoyang","0.00428778"
"Kolkata","Luoyang","0.0182133"
"Moscow","Luoyang","0.00829747"
"Bangkok","Luoyang","0.0187636"
"Dhaka","Luoyang","0.0199884"
"Buenos-Aires","Luoyang","0.00260089"
"Osaka","Luoyang","0.0232456"
"Lagos","Luoyang","0.00440258"
"Istanbul","Luoyang","0.00701477"
"Karachi","Luoyang","0.0110423"
"Kinshasa","Luoyang","0.00455321"
"Shenzhen","Luoyang","0.0355269"
"Bangalore","Luoyang","0.0116283"
"Ho-Chi-Minh-City","Luoyang","0.0180808"
"Tehran","Luoyang","0.00908714"
"Los-Angeles","Luoyang","0.00464365"
"Rio-de-Janeiro","Luoyang","0.00287947"
"Chengdu","Luoyang","0.0526472"
"Baoding","Luoyang","0.0845355"
"Chennai","Luoyang","0.0122729"
"Lahore","Luoyang","0.0139163"
"London","Luoyang","0.00591301"
"Paris","Luoyang","0.00588449"
"Tianjin","Luoyang","0.0708865"
"Linyi","Luoyang","0.0844976"
"Shijiazhuang","Luoyang","0.106395"
"Zhengzhou","Luoyang","0.305934"
"Nanyang","Luoyang","0.212914"
"Hyderabad","Luoyang","0.0127489"
"Wuhan","Luoyang","0.0934271"
"Handan","Luoyang","0.148676"
"Nagoya","Luoyang","0.0219261"
"Weifang","Luoyang","0.0719765"
"Lima","Luoyang","0.00287744"
"Zhoukou","Luoyang","0.175935"
"Luanda","Luoyang","0.00436591"
"Ganzhou","Luoyang","0.0471328"
"Tongshan","Luoyang","0.102306"
"Kuala-Lumpur","Luoyang","0.0134223"
"Chicago","Luoyang","0.00441877"
"Heze","Luoyang","0.150797"
"Chongqing","Luoyang","0.0591355"
"Hanoi","Luoyang","0.0294582"
"Fuyang","Luoyang","0.119445"
"Changsha","Luoyang","0.0649196"
"Dongguan","Luoyang","0.0371059"
"Jining","Luoyang","0.114671"
"Jinan","Luoyang","0.0964504"
"Pune","Luoyang","0.0117643"
"Foshan","Luoyang","0.0371794"
"Bogota","Luoyang","0.00319578"
"Ahmedabad","Luoyang","0.0121642"
"Nanjing","Luoyang","0.0707792"
"Changchun","Luoyang","0.0322221"
"Tangshan","Luoyang","0.0623873"
"Cangzhou","Luoyang","0.081173"
"Dar-es-Salaam","Luoyang","0.00557279"
"Hefei","Luoyang","0.0836089"
"Hong-Kong","Luoyang","0.0348653"
"Shaoyang","Luoyang","0.0568383"
"Zhanjiang","Luoyang","0.0320531"
"Shangqiu","Luoyang","0.144405"
"Nantong","Luoyang","0.0561559"
"Yancheng","Luoyang","0.0645941"
"Nanning","Luoyang","0.0350702"
"Hengyang","Luoyang","0.0547513"
"Zhumadian","Luoyang","0.173387"
"Shenyang","Luoyang","0.0386093"
"Xingtai","Luoyang","0.133245"
"Xi'an","Luoyang","0.132967"
"Santiago","Luoyang","0.00253162"
"Yantai","Luoyang","0.0554886"
"Riyadh","Luoyang","0.00782723"
"Kunming","Luoyang","0.0340089"
"Shangrao","Luoyang","0.0544913"
"Hangzhou","Luoyang","0.0539971"
"Bijie","Luoyang","0.0449081"
"Quanzhou","Luoyang","0.0389023"
"Miami","Luoyang","0.00378399"
"Wuxi","Luoyang","0.0582525"
"Huanggang","Luoyang","0.0875269"
"Maoming","Luoyang","0.0332744"
"Nanchong","Luoyang","0.0639193"
"Zunyi","Luoyang","0.0508795"
"Qujing","Luoyang","0.0367277"
"Baghdad","Luoyang","0.00807241"
"Xinyang","Luoyang","0.135058"
"Tokyo","Kunming","0.0132534"
"Jakarta","Kunming","0.0140669"
"Delhi","Kunming","0.0191901"
"Manila","Kunming","0.0219012"
"Sao-Paulo","Kunming","0.00294812"
"Seoul","Kunming","0.0183009"
"Mumbai","Kunming","0.0156846"
"Shanghai","Kunming","0.0248907"
"Mexico-City","Kunming","0.00342837"
"Guangzhou","Kunming","0.0437873"
"Cairo","Kunming","0.00713894"
"Beijing","Kunming","0.0233865"
"New-York","Kunming","0.00392246"
"Kolkata","Kunming","0.0325963"
"Moscow","Kunming","0.00801958"
"Bangkok","Kunming","0.0376935"
"Dhaka","Kunming","0.0383157"
"Buenos-Aires","Kunming","0.00278409"
"Osaka","Kunming","0.0148407"
"Lagos","Kunming","0.0046803"
"Istanbul","Kunming","0.00719776"
"Karachi","Kunming","0.0137434"
"Kinshasa","Kunming","0.00500032"
"Shenzhen","Kunming","0.0404077"
"Bangalore","Kunming","0.0166468"
"Ho-Chi-Minh-City","Kunming","0.0296698"
"Tehran","Kunming","0.00989411"
"Los-Angeles","Kunming","0.00410348"
"Rio-de-Janeiro","Kunming","0.00301175"
"Chengdu","Kunming","0.0726087"
"Baoding","Kunming","0.0250107"
"Chennai","Kunming","0.0181804"
"Lahore","Kunming","0.0171785"
"London","Kunming","0.00572392"
"Paris","Kunming","0.00574785"
"Tianjin","Kunming","0.0235405"
"Linyi","Kunming","0.026065"
"Shijiazhuang","Kunming","0.0266788"
"Zhengzhou","Kunming","0.0320949"
"Nanyang","Kunming","0.0370218"
"Hyderabad","Kunming","0.0185301"
"Wuhan","Kunming","0.0372002"
"Handan","Kunming","0.0284736"
"Nagoya","Kunming","0.0142511"
"Weifang","Kunming","0.0240681"
"Lima","Kunming","0.00268512"
"Zhoukou","Kunming","0.0323053"
"Luanda","Kunming","0.00479869"
"Ganzhou","Kunming","0.0390473"
"Tongshan","Kunming","0.028069"
"Kuala-Lumpur","Kunming","0.020104"
"Chicago","Kunming","0.00398349"
"Heze","Kunming","0.0291544"
"Chongqing","Kunming","0.0739508"
"Hanoi","Kunming","0.0833276"
"Fuyang","Kunming","0.0313925"
"Changsha","Kunming","0.0443043"
"Dongguan","Kunming","0.0419194"
"Jining","Kunming","0.0276669"
"Jinan","Kunming","0.0259868"
"Pune","Kunming","0.0160801"
"Foshan","Kunming","0.0442766"
"Bogota","Kunming","0.00298523"
"Ahmedabad","Kunming","0.0160702"
"Nanjing","Kunming","0.0277955"
"Changchun","Kunming","0.0168244"
"Tangshan","Kunming","0.0225118"
"Cangzhou","Kunming","0.0245563"
"Dar-es-Salaam","Kunming","0.00644053"
"Hefei","Kunming","0.0300849"
"Hong-Kong","Kunming","0.0397691"
"Shaoyang","Kunming","0.0521748"
"Zhanjiang","Kunming","0.0528792"
"Shangqiu","Kunming","0.0298482"
"Nantong","Kunming","0.0252099"
"Yancheng","Kunming","0.02531"
"Nanning","Kunming","0.0744811"
"Hengyang","Kunming","0.047232"
"Zhumadian","Kunming","0.0342704"
"Shenyang","Kunming","0.0184224"
"Xingtai","Kunming","0.0279078"
"Xi'an","Kunming","0.0404274"
"Santiago","Kunming","0.00264114"
"Yantai","Kunming","0.0219364"
"Riyadh","Kunming","0.00883812"
"Luoyang","Kunming","0.0340089"
"Shangrao","Kunming","0.0310518"
"Hangzhou","Kunming","0.0268475"
"Bijie","Kunming","0.122052"
"Quanzhou","Kunming","0.030308"
"Miami","Kunming","0.00347109"
"Wuxi","Kunming","0.0261175"
"Huanggang","Kunming","0.0360022"
"Maoming","Kunming","0.0516268"
"Nanchong","Kunming","0.0648869"
"Zunyi","Kunming","0.0885465"
"Qujing","Kunming","0.290883"
"Baghdad","Kunming","0.00875471"
"Xinyang","Kunming","0.035485"
"Tokyo","Shangrao","0.0222085"
"Jakarta","Shangrao","0.0122436"
"Delhi","Shangrao","0.0124692"
"Manila","Shangrao","0.0308583"
"Sao-Paulo","Shangrao","0.00271238"
"Seoul","Shangrao","0.0365943"
"Mumbai","Shangrao","0.0105767"
"Shanghai","Shangrao","0.0992285"
"Mexico-City","Shangrao","0.00372717"
"Guangzhou","Shangrao","0.062083"
"Cairo","Shangrao","0.00607028"
"Beijing","Shangrao","0.0375242"
"New-York","Shangrao","0.00407157"
"Kolkata","Shangrao","0.0162175"
"Moscow","Shangrao","0.00725488"
"Bangkok","Shangrao","0.0201437"
"Dhaka","Shangrao","0.017567"
"Buenos-Aires","Shangrao","0.00259096"
"Osaka","Shangrao","0.0270841"
"Lagos","Shangrao","0.00414467"
"Istanbul","Shangrao","0.0062854"
"Karachi","Shangrao","0.0098187"
"Kinshasa","Shangrao","0.0043392"
"Shenzhen","Shangrao","0.0613541"
"Bangalore","Shangrao","0.0109654"
"Ho-Chi-Minh-City","Shangrao","0.0213895"
"Tehran","Shangrao","0.0079944"
"Los-Angeles","Shangrao","0.00457575"
"Rio-de-Janeiro","Shangrao","0.00276519"
"Chengdu","Shangrao","0.0353099"
"Baoding","Shangrao","0.0405985"
"Chennai","Shangrao","0.0116265"
"Lahore","Shangrao","0.0117996"
"London","Shangrao","0.00536317"
"Paris","Shangrao","0.00533938"
"Tianjin","Shangrao","0.0402459"
"Linyi","Shangrao","0.0635456"
"Shijiazhuang","Shangrao","0.042935"
"Zhengzhou","Shangrao","0.058078"
"Nanyang","Shangrao","0.0644819"
"Hyderabad","Shangrao","0.0117459"
"Wuhan","Shangrao","0.104563"
"Handan","Shangrao","0.0492691"
"Nagoya","Shangrao","0.0251695"
"Weifang","Shangrao","0.0512171"
"Lima","Shangrao","0.00282983"
"Zhoukou","Shangrao","0.0706821"
"Luanda","Shangrao","0.00418087"
"Ganzhou","Shangrao","0.106967"
"Tongshan","Shangrao","0.0713018"
"Kuala-Lumpur","Shangrao","0.0149339"
"Chicago","Shangrao","0.00423069"
"Heze","Shangrao","0.0593829"
"Chongqing","Shangrao","0.0427153"
"Hanoi","Shangrao","0.0327938"
"Fuyang","Shangrao","0.0852063"
